,TractFIPS,ARTHRITIS,BPHIGH,CANCER,CASTHMA,CHD,COPD,DIABETES,HIGHCHOL,KIDNEY,OBESITY,STROKE,BINGE,CSMOKING,LPA,SLEEP,MHLTH,PHLTH,ACCESS2,CHECKUP,CHOLSCREEN,DENTAL,City,Year
17765,17031670800.0,26.3,45.6,5.4,13.5,7.9,10.8,20.7,31.4,4.9,45.9,6.6,11.4,26.6,46.3,45.9,19.9,18.0,17.0,81.7,77.9,39.1,Chicago,2023
17766,17031670900.0,23.9,42.9,5.3,12.1,6.9,8.0,18.3,29.7,4.3,44.0,5.4,12.6,20.3,38.3,44.0,17.5,14.4,11.9,82.2,80.2,47.1,Chicago,2023
17767,17031671200.0,24.1,43.5,4.7,13.5,7.3,10.2,19.4,29.6,4.4,47.0,6.0,12.2,27.8,46.2,47.1,21.1,17.6,17.5,80.8,75.2,37.1,Chicago,2023
17768,17031671300.0,24.9,43.6,5.0,13.3,7.0,9.6,19.3,30.3,4.4,46.1,5.7,12.3,25.4,43.4,46.4,19.8,16.6,15.4,81.5,78.2,41.1,Chicago,2023
17769,17031671400.0,24.1,42.6,5.0,12.7,6.6,8.9,18.3,30.2,4.2,44.7,5.4,12.9,23.9,41.5,45.5,18.7,15.7,14.8,81.2,78.8,43.6,Chicago,2023
17770,17031671500.0,25.2,44.1,5.1,13.1,7.2,9.7,19.6,30.6,4.5,46.0,5.9,12.2,25.2,43.1,46.0,19.5,16.7,15.2,81.5,78.4,41.6,Chicago,2023
17771,17031671600.0,27.4,47.0,5.7,13.4,8.7,11.2,21.8,32.0,5.2,47.1,6.9,11.5,26.7,46.2,46.6,20.0,18.4,16.5,82.1,78.2,38.4,Chicago,2023
17772,17031671800.0,26.2,45.6,5.5,13.0,8.1,10.1,20.9,31.3,4.9,46.4,6.4,12.1,24.5,43.6,45.8,19.4,17.2,15.2,81.9,78.3,40.9,Chicago,2023
17773,17031671900.0,25.4,43.7,5.9,12.5,7.2,8.7,18.2,31.1,4.6,42.6,5.9,12.5,21.1,39.4,44.0,17.1,15.3,13.4,82.2,82.0,47.5,Chicago,2023
17774,17031672000.0,25.1,43.4,5.5,12.4,6.8,8.5,18.5,30.9,4.4,43.9,5.5,12.6,21.1,38.3,44.1,17.1,14.9,12.7,82.1,81.5,47.8,Chicago,2023
17775,17031680500.0,25.5,44.9,4.9,13.5,7.5,10.3,20.6,30.5,4.6,47.5,6.1,11.8,26.5,44.8,46.7,20.7,17.7,15.4,81.7,77.0,39.2,Chicago,2023
17776,17031680600.0,23.6,42.6,4.6,13.8,7.3,10.3,19.1,29.5,4.4,46.1,6.0,12.3,27.4,45.2,46.5,21.3,17.6,18.1,80.3,74.5,37.3,Chicago,2023
17777,17031680900.0,27.1,46.2,5.3,14.2,8.6,11.8,22.1,31.9,5.0,47.6,6.8,10.9,28.1,47.5,46.7,21.5,19.1,17.3,81.9,76.5,36.6,Chicago,2023
17778,17031681000.0,28.7,49.5,5.2,14.8,9.5,13.9,25.2,32.7,5.5,51.2,7.7,10.6,32.9,51.8,48.5,23.0,21.8,19.9,81.8,74.7,31.5,Chicago,2023
17779,17031681100.0,25.0,43.4,5.1,13.9,7.3,10.0,19.4,30.1,4.6,45.8,6.0,11.9,25.3,43.2,45.8,20.4,17.1,15.7,81.4,77.5,41.1,Chicago,2023
17780,17031681200.0,24.9,44.0,4.6,14.5,7.4,11.0,20.3,29.6,4.6,48.1,6.2,11.6,28.8,46.5,47.5,22.5,18.6,17.5,81.1,75.1,36.5,Chicago,2023
17781,17031681300.0,24.6,43.5,4.8,13.8,7.0,10.0,19.5,29.3,4.4,47.4,5.8,12.1,26.7,44.2,47.0,21.1,17.4,15.7,81.4,76.6,39.3,Chicago,2023
17782,17031681400.0,23.4,40.9,5.4,12.4,6.3,7.6,16.5,29.1,4.2,42.2,5.2,13.3,19.6,36.5,44.2,17.4,14.0,11.7,81.8,81.3,49.8,Chicago,2023
17783,17031690300.0,29.4,49.2,6.4,13.2,9.5,11.3,23.3,33.3,5.6,46.9,7.4,10.6,24.7,46.0,45.6,19.0,18.4,14.3,83.5,81.0,40.7,Chicago,2023
17784,17031690400.0,24.9,43.4,5.4,13.0,6.9,8.5,18.6,30.1,4.5,44.8,5.6,12.4,21.2,38.4,44.8,18.2,15.4,12.3,82.3,81.4,47.1,Chicago,2023
17785,17031690900.0,24.5,42.7,5.6,12.4,6.6,7.8,17.7,29.8,4.3,43.6,5.3,12.8,19.6,36.4,44.2,17.1,14.4,10.8,82.5,82.6,49.9,Chicago,2023
17786,17031691000.0,26.0,44.2,6.4,11.7,6.6,7.3,17.7,31.5,4.5,41.7,5.4,12.6,17.2,34.2,42.7,14.8,13.5,9.4,83.6,86.3,55.2,Chicago,2023
17787,17031691100.0,24.6,43.2,5.0,13.1,6.7,8.8,18.7,29.4,4.3,46.0,5.5,12.1,23.6,41.1,45.7,19.1,15.9,13.1,82.1,79.9,44.1,Chicago,2023
17788,17031691200.0,24.4,43.1,4.9,13.5,6.7,9.2,18.9,28.9,4.4,46.8,5.6,12.3,24.6,42.0,46.4,20.2,16.3,13.8,81.7,78.0,41.8,Chicago,2023
17789,17031691300.0,26.7,45.4,6.6,11.5,7.2,7.6,18.5,32.0,4.7,41.8,5.7,12.0,17.0,35.1,42.1,14.6,13.8,9.6,83.9,86.0,54.4,Chicago,2023
17790,17031691400.0,26.0,44.5,6.2,11.9,7.0,7.7,18.4,31.0,4.6,43.0,5.6,12.2,18.3,36.2,43.3,15.9,14.2,9.8,83.5,84.5,51.9,Chicago,2023
17791,17031691500.0,27.0,46.3,5.4,13.6,8.0,10.6,21.5,31.5,4.9,47.4,6.5,11.3,25.6,44.7,46.1,19.9,17.9,15.1,82.4,79.0,40.5,Chicago,2023
17792,17031700100.0,18.1,31.5,4.1,11.1,4.3,5.6,12.3,26.8,3.0,39.4,3.3,16.3,17.8,33.1,40.6,16.5,12.2,15.3,77.2,80.0,53.4,Chicago,2023
17793,17031700200.0,15.7,24.9,4.2,9.3,4.2,4.8,10.2,27.3,2.7,34.7,2.5,18.4,14.2,31.4,34.7,14.9,11.2,19.7,73.0,78.8,56.7,Chicago,2023
17794,17031700301.0,17.1,25.2,5.1,9.1,4.8,5.3,9.7,28.6,2.8,32.3,2.8,18.5,14.0,30.4,33.3,14.4,11.2,18.7,73.1,79.7,58.6,Chicago,2023
17795,17031700302.0,20.5,29.1,6.2,9.5,5.8,6.4,11.0,30.9,3.2,33.0,3.3,17.2,14.5,30.4,33.6,14.5,12.0,15.5,75.5,81.6,59.4,Chicago,2023
17796,17031700401.0,18.2,31.0,4.5,10.6,4.4,5.3,11.7,26.8,2.9,38.4,3.1,16.6,15.8,30.4,39.2,15.5,11.4,13.3,77.5,81.5,56.8,Chicago,2023
17797,17031700402.0,20.2,34.4,4.8,11.1,5.1,6.4,13.3,28.4,3.2,39.7,3.7,15.4,18.3,33.1,40.4,16.0,12.7,13.6,78.4,81.6,53.7,Chicago,2023
17798,17031700501.0,21.4,37.6,5.4,10.7,4.8,5.2,13.4,28.9,3.4,38.8,3.8,14.8,14.2,27.7,41.0,13.5,10.7,7.7,82.2,86.7,61.9,Chicago,2023
17799,17031700502.0,23.8,39.4,6.8,10.5,5.5,5.3,13.8,30.4,3.9,36.7,4.3,13.7,12.0,26.8,38.7,12.4,10.5,6.8,83.5,88.7,65.5,Chicago,2023
17800,17031710100.0,25.7,46.7,4.7,13.3,8.0,10.8,22.0,31.2,4.6,49.4,6.2,12.1,28.8,45.7,47.7,20.6,18.5,16.0,81.3,77.2,37.4,Chicago,2023
17801,17031710200.0,25.4,43.8,5.5,13.1,7.3,9.1,19.1,30.5,4.6,44.9,5.8,12.1,22.5,40.6,45.1,18.7,15.8,13.3,82.3,80.4,45.1,Chicago,2023
17802,17031710300.0,25.0,43.1,5.6,12.7,6.8,8.3,18.4,30.3,4.4,44.1,5.5,12.5,20.6,38.2,44.6,17.8,14.9,12.1,82.5,81.7,48.2,Chicago,2023
17803,17031710400.0,24.8,42.5,5.7,12.3,6.3,7.7,17.3,30.5,4.2,42.7,5.2,12.8,19.2,36.1,43.7,16.5,14.1,10.9,82.6,83.3,51.6,Chicago,2023
17804,17031710500.0,25.4,43.5,5.6,12.6,6.6,8.1,18.3,30.4,4.3,44.6,5.3,12.5,20.7,37.7,44.8,17.3,14.7,11.0,82.8,82.9,49.2,Chicago,2023
17805,17031710600.0,25.0,43.4,5.4,12.9,6.9,8.8,18.5,30.1,4.5,44.7,5.7,12.3,22.5,40.3,45.2,18.4,15.5,13.1,82.2,80.4,45.5,Chicago,2023
17806,17031710700.0,26.6,45.2,6.0,12.6,7.4,9.1,19.5,31.5,4.8,44.5,6.0,12.0,21.8,40.4,44.7,17.5,15.7,12.9,82.8,82.1,46.7,Chicago,2023
17807,17031710800.0,27.1,45.9,6.2,12.6,7.8,9.2,20.1,31.8,5.0,44.2,6.3,11.5,21.0,40.2,44.0,17.3,15.9,12.5,83.2,82.4,47.0,Chicago,2023
17808,17031710900.0,24.2,42.5,5.1,13.0,6.4,8.2,18.2,29.2,4.2,45.3,5.2,12.2,21.5,38.2,44.7,18.3,14.9,11.9,82.3,81.0,47.2,Chicago,2023
17809,17031711000.0,26.2,44.9,5.8,12.8,7.5,9.1,19.5,31.0,4.7,44.8,6.0,11.9,22.0,40.4,44.6,17.9,15.8,13.1,82.7,81.3,45.8,Chicago,2023
17810,17031711100.0,25.2,43.1,6.4,11.5,6.6,7.2,16.7,31.2,4.4,40.3,5.3,12.8,17.0,34.2,42.3,14.7,13.1,10.2,83.2,85.7,55.2,Chicago,2023
17811,17031711200.0,27.7,46.3,6.7,12.0,7.4,8.4,19.4,32.9,4.8,42.7,5.9,11.6,18.5,36.4,42.8,15.1,14.5,10.4,84.1,85.9,52.8,Chicago,2023
17812,17031711300.0,23.8,40.9,5.6,12.2,5.8,7.0,16.2,29.9,4.0,41.5,4.8,13.2,17.8,33.5,43.0,16.0,13.1,10.2,82.6,84.3,54.3,Chicago,2023
17813,17031711400.0,25.4,43.8,6.1,11.9,6.9,7.8,17.9,31.1,4.5,42.2,5.5,12.5,18.6,36.6,43.2,15.9,13.9,11.1,83.1,83.6,51.5,Chicago,2023
17814,17031711500.0,26.6,45.2,6.4,12.1,7.5,8.5,19.1,31.7,4.8,42.9,6.0,12.1,19.3,38.1,43.6,16.3,14.8,11.3,83.3,83.6,50.0,Chicago,2023
17815,17031720100.0,21.0,30.1,7.4,8.7,4.6,4.1,8.9,31.4,2.8,28.6,2.7,17.2,8.1,17.5,30.4,10.1,7.9,4.0,80.1,89.9,76.4,Chicago,2023
17816,17031720200.0,21.0,32.6,6.2,9.9,4.5,4.8,10.7,29.7,3.0,33.8,3.1,16.5,11.4,22.2,35.4,12.3,9.4,5.5,80.4,87.6,69.1,Chicago,2023
17817,17031720300.0,21.4,30.2,7.1,9.0,4.7,4.6,9.4,31.4,2.8,29.8,2.7,17.2,9.4,19.1,31.0,11.1,8.6,4.4,79.4,88.5,73.8,Chicago,2023
17818,17031720400.0,18.2,23.6,6.5,8.5,4.0,4.2,6.5,28.4,2.3,26.7,2.2,21.1,10.2,17.6,29.6,12.0,7.9,5.0,75.2,85.6,74.3,Chicago,2023
17819,17031720500.0,18.3,23.1,6.6,8.4,3.8,3.8,6.2,28.9,2.2,26.1,2.0,20.9,8.8,15.8,28.4,11.3,7.4,4.1,75.7,87.2,77.0,Chicago,2023
17820,17031720600.0,20.2,27.0,7.1,8.7,4.3,4.2,7.8,30.7,2.6,27.6,2.4,18.9,8.7,16.9,29.4,10.8,7.9,4.1,78.1,88.5,76.5,Chicago,2023
17821,17031720700.0,20.1,31.7,5.7,10.2,4.3,4.9,10.3,28.3,2.9,34.7,3.0,16.7,13.0,24.0,36.9,13.3,9.7,6.6,79.6,86.3,66.4,Chicago,2023
17822,17031730100.0,26.9,44.8,7.1,11.4,7.1,7.2,17.7,32.0,4.8,40.0,5.6,11.8,15.1,33.5,41.0,13.9,13.0,8.6,84.5,86.9,57.3,Chicago,2023
17823,17031730201.0,25.8,43.9,6.0,12.3,6.7,7.8,18.3,30.9,4.5,43.3,5.4,12.2,18.7,36.1,43.5,16.2,14.1,10.4,83.4,84.1,51.8,Chicago,2023
17824,17031730202.0,25.7,43.5,7.2,10.7,6.5,6.1,16.3,31.4,4.5,38.8,5.1,12.6,13.2,30.1,40.4,12.8,11.5,7.3,84.5,88.0,61.2,Chicago,2023
17825,17031730300.0,24.4,41.8,5.8,12.1,6.0,7.2,16.5,30.2,4.1,41.8,5.0,13.1,18.1,34.3,43.3,15.9,13.2,10.5,82.7,84.1,53.7,Chicago,2023
17826,17031730400.0,25.9,43.8,6.9,11.3,6.7,6.9,17.0,31.8,4.5,39.7,5.3,12.4,15.1,32.2,41.1,13.8,12.6,8.8,84.1,87.1,58.1,Chicago,2023
17827,17031730500.0,27.2,46.0,6.8,11.6,7.5,8.0,19.1,32.3,4.9,42.3,5.9,11.9,17.7,36.3,42.7,15.1,14.2,10.1,84.0,85.3,52.7,Chicago,2023
17828,17031730600.0,27.3,46.0,6.8,11.6,7.5,7.8,19.2,32.5,4.9,42.1,5.8,11.5,16.7,35.3,41.6,14.6,13.8,9.6,84.3,86.0,54.2,Chicago,2023
17829,17031730700.0,26.1,44.4,6.2,12.1,7.0,8.1,18.6,31.4,4.6,42.9,5.6,12.2,18.8,36.2,43.0,15.9,14.2,11.2,83.2,83.9,51.2,Chicago,2023
17830,17031740100.0,19.6,25.3,6.3,9.0,4.7,5.6,7.5,29.4,2.5,29.4,2.5,20.9,14.3,22.0,31.6,14.0,9.8,7.3,73.9,82.8,67.5,Chicago,2023
17831,17031740200.0,17.9,23.2,6.1,9.2,4.2,4.6,6.7,28.0,2.3,26.6,2.2,20.5,10.9,19.6,29.9,14.0,8.6,6.1,74.9,82.2,71.7,Chicago,2023
17832,17031740300.0,18.0,22.9,6.3,8.5,3.9,4.3,6.3,28.3,2.2,26.7,2.1,21.9,10.6,17.6,29.5,12.5,8.0,5.1,74.4,84.8,74.1,Chicago,2023
17833,17031740400.0,17.8,24.0,6.0,8.9,4.0,4.4,6.8,27.9,2.3,27.9,2.2,21.0,11.3,19.1,31.0,12.9,8.3,5.9,75.0,84.1,71.6,Chicago,2023
17834,17031750100.0,26.5,44.6,6.7,11.7,7.1,7.6,18.4,31.9,4.7,41.4,5.6,11.9,16.4,34.7,41.7,15.0,13.5,9.5,84.0,85.2,54.5,Chicago,2023
17835,17031750200.0,21.2,32.8,6.3,9.8,4.5,4.4,10.8,29.7,3.0,33.5,3.0,15.9,10.1,21.1,34.8,11.9,8.9,4.7,81.0,88.5,70.8,Chicago,2023
17836,17031750300.0,18.4,23.9,6.3,8.7,3.9,4.1,6.7,28.8,2.2,27.4,2.1,20.7,9.9,17.3,29.4,12.0,7.9,4.5,75.6,85.9,74.7,Chicago,2023
17837,17031750400.0,18.9,26.8,6.1,9.2,4.1,4.4,7.9,28.6,2.5,29.7,2.4,19.2,10.8,19.5,32.2,12.4,8.5,5.3,77.2,85.9,71.8,Chicago,2023
17838,17031750500.0,24.5,38.9,7.4,10.4,6.2,6.2,13.5,31.2,4.0,35.3,4.5,13.7,13.2,28.6,37.7,12.9,11.3,8.0,82.6,87.3,62.9,Chicago,2023
17839,17031750600.0,25.4,43.4,6.3,11.7,6.7,7.2,17.5,30.9,4.5,41.6,5.3,12.6,16.8,34.3,42.5,15.2,13.3,9.6,83.4,84.7,54.2,Chicago,2023
17840,17031760801.0,15.0,21.8,4.6,8.7,3.5,4.1,7.0,26.3,2.0,27.4,1.9,20.0,12.0,20.7,31.6,13.5,8.2,7.3,72.5,80.5,66.1,Chicago,2023
17841,17031760802.0,28.2,34.9,9.9,9.0,8.1,8.3,11.4,36.8,3.9,28.9,4.1,15.0,13.5,26.9,29.6,12.5,12.3,7.5,79.2,86.8,66.2,Chicago,2023
17842,17031760803.0,18.5,25.0,5.5,9.4,4.7,6.0,8.2,28.7,2.5,30.1,2.5,19.9,16.1,24.9,32.8,15.4,10.5,9.5,72.8,79.5,61.8,Chicago,2023
17843,17031830500.0,15.0,25.2,3.3,9.9,4.9,5.6,13.6,28.8,3.1,39.0,2.8,17.1,18.6,42.6,35.7,17.6,15.1,34.6,70.0,72.0,42.9,Chicago,2023
17844,17031830600.0,14.2,23.3,3.6,9.5,3.6,4.6,8.8,25.3,2.3,33.3,2.2,19.4,15.4,27.3,34.6,15.5,10.2,14.6,71.9,76.8,57.1,Chicago,2023
17845,17031830700.0,16.4,27.6,4.3,9.5,4.4,5.0,10.0,27.2,2.5,33.5,2.6,19.1,15.1,25.0,35.4,14.7,10.1,9.9,74.1,79.5,59.8,Chicago,2023
17846,17031830800.0,9.1,13.5,3.0,8.4,1.6,2.0,3.5,19.2,1.2,24.4,0.9,24.9,7.7,13.6,29.3,12.9,5.3,5.1,70.0,80.7,74.6,Chicago,2023
17847,17031830900.0,11.1,16.9,3.6,8.1,2.4,2.6,5.4,22.7,1.7,26.7,1.3,23.3,9.2,17.6,29.8,12.3,6.6,8.5,70.9,81.3,71.2,Chicago,2023
17848,17031831000.0,8.6,12.6,3.1,7.8,1.5,1.6,3.0,19.1,1.2,22.6,0.8,26.3,6.3,11.1,27.6,11.2,4.5,3.7,69.5,82.8,78.4,Chicago,2023
17849,17031831100.0,16.3,24.5,4.4,9.3,4.6,5.5,10.3,28.4,2.7,33.2,2.6,18.3,15.6,31.4,33.4,15.5,11.7,18.9,71.9,77.0,55.2,Chicago,2023
17850,17031831200.0,14.8,24.9,3.4,9.6,4.7,5.2,12.8,28.4,2.9,37.6,2.7,17.2,16.8,39.3,34.9,16.8,13.8,29.8,70.9,73.6,47.1,Chicago,2023
17851,17031831400.0,22.0,37.9,5.0,11.4,6.2,7.6,15.9,30.2,3.7,41.1,4.5,13.8,20.9,37.7,41.8,16.9,14.3,15.1,79.0,80.0,48.1,Chicago,2023
17852,17031831500.0,16.9,24.8,4.7,9.3,4.5,5.4,10.1,28.7,2.7,32.9,2.6,18.4,15.3,31.0,33.9,15.1,11.6,18.2,72.5,79.0,56.8,Chicago,2023
17853,17031831600.0,19.6,28.7,5.5,9.4,5.8,6.4,12.2,31.2,3.3,34.3,3.3,17.0,15.8,34.1,33.9,14.9,12.9,20.2,74.0,79.7,54.8,Chicago,2023
17854,17031831700.0,16.4,23.7,4.7,9.0,4.2,5.0,9.3,28.5,2.5,31.6,2.3,18.9,13.7,27.4,32.4,14.2,10.5,15.1,72.7,80.2,60.9,Chicago,2023
17855,17031831800.0,15.2,23.2,4.6,8.7,4.0,4.3,9.0,28.3,2.3,26.3,2.2,17.8,11.9,24.6,32.1,13.9,8.9,9.6,73.5,79.5,63.6,Chicago,2023
17856,17031831900.0,8.9,12.8,3.1,8.4,1.6,1.9,3.0,18.5,1.2,23.0,0.9,26.2,6.7,12.0,27.5,12.8,4.8,4.1,69.5,80.1,76.5,Chicago,2023
17857,17031832000.0,7.6,12.2,2.4,8.5,1.5,2.0,2.9,17.2,1.1,23.5,0.8,26.9,8.4,13.6,29.0,14.4,5.2,5.5,67.7,75.1,71.4,Chicago,2023
17858,17031832100.0,9.7,16.1,2.9,8.8,2.0,2.3,4.5,19.8,1.4,25.8,1.2,23.9,8.4,15.3,30.0,13.9,5.9,5.4,70.8,77.5,71.0,Chicago,2023
17859,17031832200.0,9.6,14.1,3.3,8.3,1.9,2.1,3.6,19.9,1.3,23.9,1.0,25.1,7.7,13.5,28.1,12.7,5.3,5.1,69.8,80.3,74.6,Chicago,2023
17860,17031832300.0,9.0,13.7,3.0,8.0,1.7,2.0,3.6,19.4,1.3,24.3,0.9,25.8,8.1,13.9,29.0,12.6,5.3,5.5,69.2,80.1,73.8,Chicago,2023
17861,17031832400.0,9.4,15.2,3.0,7.9,2.0,2.1,5.0,21.1,1.5,26.1,1.1,23.5,8.1,16.8,29.0,12.2,6.0,8.3,70.3,80.2,71.7,Chicago,2023
17862,17031832500.0,12.9,18.0,4.6,8.9,3.0,3.2,4.9,23.3,1.8,23.5,1.6,22.2,8.5,16.3,27.9,13.7,6.6,5.6,72.4,78.9,73.3,Chicago,2023
17863,17031832600.0,9.7,13.7,3.3,8.4,1.7,2.0,3.3,19.7,1.2,22.8,0.9,25.4,6.5,11.6,27.2,12.6,4.9,3.6,70.2,80.6,77.3,Chicago,2023
17864,17031832900.0,10.2,16.2,3.2,8.7,2.5,2.8,5.2,21.3,1.5,22.1,1.3,19.8,7.7,17.8,29.0,14.7,6.2,5.9,71.1,73.3,67.6,Chicago,2023
17865,17031833000.0,10.7,16.6,3.4,8.2,1.9,2.2,4.3,21.0,1.4,25.8,1.2,24.0,8.0,13.7,30.1,11.8,5.5,4.3,71.0,82.4,74.0,Chicago,2023
17866,17031833100.0,10.7,17.1,3.4,8.3,2.1,2.4,4.7,21.2,1.5,25.6,1.3,23.4,9.0,15.2,30.8,12.3,5.8,5.5,70.9,81.5,71.8,Chicago,2023
17867,17031833300.0,12.6,19.7,3.6,9.2,3.5,4.1,7.2,24.0,2.0,24.2,1.9,17.5,10.6,23.8,31.4,16.7,8.3,8.2,71.9,70.7,60.1,Chicago,2023
17868,17031833900.0,20.0,34.0,4.4,11.6,6.2,7.2,16.5,30.0,3.9,41.7,4.2,13.9,20.5,43.0,40.0,18.8,15.7,22.9,77.0,75.5,43.6,Chicago,2023
17869,17031834000.0,23.0,40.0,5.1,12.6,5.6,7.2,15.9,28.3,3.9,42.7,4.8,13.3,19.8,36.0,44.3,17.5,13.7,11.4,81.9,81.8,50.5,Chicago,2023
17870,17031834200.0,22.7,39.5,5.7,11.3,5.3,5.7,14.7,28.8,3.8,39.9,4.3,13.7,14.5,29.7,41.5,14.2,11.3,7.9,83.0,86.0,59.4,Chicago,2023
17871,17031834300.0,26.0,44.0,6.7,11.4,6.7,6.9,17.5,31.7,4.5,40.6,5.3,12.0,15.4,32.8,41.0,14.0,12.8,8.6,84.2,86.8,57.3,Chicago,2023
17872,17031834400.0,20.0,35.4,4.8,11.5,4.5,5.3,12.7,26.8,3.3,39.4,3.7,15.0,15.6,28.6,41.6,15.2,10.9,8.6,81.0,84.3,58.8,Chicago,2023
17873,17031834500.0,19.9,36.6,3.9,13.1,4.7,6.9,14.2,25.5,3.3,44.3,4.1,14.3,22.3,36.6,46.1,19.8,13.6,12.5,80.2,78.0,46.5,Chicago,2023
17874,17031834700.0,26.0,45.4,5.1,13.9,8.0,11.1,21.3,31.2,4.8,47.7,6.4,11.5,28.0,46.6,46.8,21.1,18.7,17.4,81.4,76.8,37.5,Chicago,2023
17875,17031834800.0,26.5,45.4,5.7,13.0,7.8,9.8,20.3,31.4,4.8,45.4,6.3,11.7,23.5,42.4,45.2,18.8,16.7,14.0,82.5,80.0,43.2,Chicago,2023
17876,17031834900.0,28.8,48.7,5.7,14.2,9.4,13.1,23.9,33.2,5.5,48.5,7.6,10.7,29.8,49.4,46.8,21.1,20.4,19.0,82.0,76.9,34.9,Chicago,2023
17877,17031835000.0,21.0,37.1,4.3,11.9,6.2,8.1,17.0,29.3,3.8,44.1,4.6,14.1,23.6,43.3,43.0,19.2,16.0,21.5,77.4,75.3,41.2,Chicago,2023
17878,17031835100.0,15.1,26.0,3.4,10.2,4.4,5.3,12.1,27.3,2.9,37.5,2.9,17.6,17.5,38.1,36.9,17.0,13.2,27.7,71.8,74.3,47.6,Chicago,2023
17879,17031835200.0,18.4,25.9,5.4,9.2,5.1,6.0,10.0,30.0,2.9,32.3,2.8,18.8,15.4,30.2,33.0,14.9,11.8,17.1,72.9,79.7,58.4,Chicago,2023
17880,17031835500.0,30.3,50.7,6.5,12.7,10.0,11.8,24.5,35.3,5.6,47.1,7.4,10.9,25.2,44.9,45.1,17.8,18.7,15.0,83.2,81.8,41.3,Chicago,2023
17881,17031835800.0,19.8,36.7,3.9,12.8,4.6,6.7,14.2,25.8,3.2,44.2,3.9,13.9,21.8,35.1,44.7,18.4,13.3,12.1,80.1,79.4,48.2,Chicago,2023
17882,17031835900.0,24.9,42.6,5.6,12.8,6.9,8.7,18.2,30.0,4.5,44.0,5.6,12.1,21.5,39.4,43.9,18.1,15.2,13.2,82.0,80.6,46.4,Chicago,2023
17883,17031836000.0,19.3,35.3,4.3,11.7,4.1,5.1,12.8,25.6,3.1,41.2,3.5,14.6,16.1,29.2,42.7,15.9,10.9,8.1,81.2,83.2,56.9,Chicago,2023
17884,17031836100.0,20.4,38.0,4.0,13.1,5.2,7.5,15.4,26.4,3.5,44.7,4.4,13.6,23.2,38.4,45.5,19.9,14.3,13.4,80.1,76.9,44.5,Chicago,2023
17885,17031836200.0,5.7,10.2,1.6,10.2,1.5,2.3,2.7,14.4,1.0,19.6,0.9,22.9,7.7,18.2,30.2,21.0,6.0,7.3,68.5,61.7,65.6,Chicago,2023
17886,17031836300.0,18.0,31.0,4.8,10.3,3.9,4.0,10.9,26.4,2.8,33.7,2.9,16.5,10.6,22.2,36.1,13.5,8.7,5.7,79.1,83.7,66.4,Chicago,2023
17887,17031836600.0,17.4,29.9,4.1,10.4,4.9,5.4,13.2,27.9,3.2,38.2,3.2,16.3,16.0,33.5,37.3,16.2,12.3,17.3,75.8,78.4,53.0,Chicago,2023
17888,17031836700.0,23.3,40.3,4.6,13.4,6.5,9.1,18.0,29.1,4.1,45.5,5.2,12.8,24.8,42.4,45.0,20.6,16.5,16.3,80.1,76.9,41.8,Chicago,2023
17889,17031836800.0,26.6,46.6,4.7,14.6,8.6,13.3,23.0,31.5,5.0,49.8,7.0,11.4,33.6,51.1,47.9,23.2,21.2,21.5,80.1,72.8,31.3,Chicago,2023
17890,17031836900.0,20.5,37.3,3.8,13.5,5.3,8.3,15.7,26.3,3.6,45.8,4.4,13.3,26.0,41.6,45.6,21.5,15.6,16.6,78.9,74.6,40.5,Chicago,2023
17891,17031837000.0,22.3,39.4,4.3,13.5,5.6,8.5,16.8,27.5,3.8,46.0,4.7,12.9,25.0,40.8,45.6,20.6,15.7,14.6,80.2,77.0,42.5,Chicago,2023
17892,17031837100.0,24.5,41.7,5.7,12.2,7.4,8.8,18.0,31.0,4.5,41.9,5.6,12.9,20.7,38.7,42.3,17.5,15.2,14.3,80.8,79.8,47.1,Chicago,2023
17893,17031837300.0,20.7,39.1,4.0,12.5,5.8,8.1,16.4,27.3,3.7,45.4,4.7,14.3,25.2,40.7,45.7,19.8,15.3,16.0,78.8,74.8,41.0,Chicago,2023
17894,17031837400.0,22.0,39.8,4.4,12.5,6.0,8.3,16.8,28.7,3.8,44.7,4.8,13.9,24.3,39.5,44.9,19.0,15.3,14.8,79.4,78.0,43.9,Chicago,2023
17895,17031837800.0,15.1,29.4,3.3,11.1,3.5,4.8,10.3,23.2,2.5,38.4,2.8,17.4,17.7,29.2,41.4,16.9,10.5,11.5,76.4,77.4,53.2,Chicago,2023
17896,17031838000.0,22.2,37.2,5.5,11.3,6.0,6.8,15.3,29.3,3.9,38.4,4.5,14.1,16.9,32.6,39.6,15.9,12.6,10.8,79.5,80.9,53.5,Chicago,2023
17897,17031838100.0,22.9,38.9,5.4,10.5,7.8,8.7,18.3,32.8,4.3,36.4,5.3,12.7,20.9,38.1,39.3,16.2,14.5,14.5,77.1,77.4,45.8,Chicago,2023
17898,17031838300.0,13.6,23.2,3.7,9.7,2.6,3.2,7.5,22.8,2.1,30.1,2.0,18.9,10.4,20.9,34.6,13.8,7.5,7.3,75.3,81.0,66.7,Chicago,2023
17899,17031838600.0,25.9,45.8,4.7,14.5,8.9,13.4,22.6,31.2,5.1,49.9,7.1,11.8,33.9,52.0,48.2,24.2,21.5,23.0,79.4,70.4,29.4,Chicago,2023
